t,q,ask_fee,bid_fee,spread,skew,value
189,-18100,0.04,0.01,0.05,0.03,-3619.7622737980996
189,-18000,0.04,0.01,0.05,0.03,-3622.6702166731393
189,-17900,0.04,0.01,0.05,0.03,-3625.561250956978
189,-17800,0.04,0.01,0.05,0.03,-3628.435338131008
189,-17700,0.04,0.01,0.05,0.03,-3631.292500091954
189,-17600,0.04,0.01,0.05,0.03,-3634.1328452998246
189,-17500,0.04,0.01,0.05,0.03,-3636.956586865936
189,-17400,0.04,0.01,0.05,0.03,-3639.7640475080825
189,-17300,0.04,0.01,0.05,0.03,-3642.5556474612954
189,-17200,0.04,0.01,0.05,0.03,-3645.3318736923884
189,-17100,0.04,0.01,0.05,0.03,-3648.0932319013023
189,-17000,0.04,0.01,0.05,0.03,-3650.8401862761343
189,-16900,0.04,0.01,0.05,0.03,-3653.573095044126
189,-16800,0.04,0.01,0.05,0.03,-3656.2921517117593
189,-16700,0.04,0.01,0.05,0.03,-3658.997341878983
189,-16600,0.04,0.01,0.05,0.03,-3661.688423421131
189,-16500,0.04,0.01,0.05,0.03,-3664.364933970662
189,-16400,0.04,0.01,0.05,0.03,-3667.026224813059
189,-16300,0.04,0.01,0.05,0.03,-3669.6715156445007
189,-16200,0.04,0.01,0.05,0.03,-3672.299961210256
189,-16100,0.04,0.01,0.05,0.03,-3674.910719403625
189,-16000,0.04,0.01,0.05,0.03,-3677.503011166227
189,-15900,0.04,0.01,0.05,0.03,-3680.0761651272446
189,-15800,0.04,0.01,0.05,0.03,-3682.6296435581726
189,-15700,0.04,0.01,0.05,0.03,-3685.163049938383
189,-15600,0.04,0.01,0.05,0.03,-3687.676121380042
189,-15500,0.04,0.015,0.055,0.025,-3690.1743468780746
189,-15400,0.04,0.015,0.055,0.025,-3692.6977956636088
189,-15300,0.04,0.015,0.055,0.025,-3695.2007022951934
189,-15200,0.04,0.015,0.055,0.025,-3697.6830009209125
189,-15100,0.035,0.015,0.05,0.020000000000000004,-3700.1762011022656
189,-15000,0.035,0.015,0.05,0.020000000000000004,-3702.6687239505
189,-14900,0.035,0.015,0.05,0.020000000000000004,-3705.1407290552556
189,-14800,0.035,0.015,0.05,0.020000000000000004,-3707.592229326768
189,-14700,0.035,0.015,0.05,0.020000000000000004,-3710.0232860400793
189,-14600,0.035,0.015,0.05,0.020000000000000004,-3712.433992983043
189,-14500,0.035,0.015,0.05,0.020000000000000004,-3714.824464652442
189,-14400,0.035,0.015,0.05,0.020000000000000004,-3717.1948280677816
189,-14300,0.035,0.015,0.05,0.020000000000000004,-3719.5452174510106
189,-14200,0.035,0.015,0.05,0.020000000000000004,-3721.8757709743672
189,-14100,0.035,0.015,0.05,0.020000000000000004,-3724.186628889208
189,-14000,0.035,0.015,0.05,0.020000000000000004,-3726.477932516728
189,-13900,0.035,0.015,0.05,0.020000000000000004,-3728.749823744205
189,-13800,0.035,0.015,0.05,0.020000000000000004,-3731.0024447987535
189,-13700,0.035,0.015,0.05,0.020000000000000004,-3733.2359381590877
189,-13600,0.035,0.015,0.05,0.020000000000000004,-3735.4504465208847
189,-13500,0.035,0.015,0.05,0.020000000000000004,-3737.6461127638718
189,-13400,0.035,0.015,0.05,0.020000000000000004,-3739.823079888741
189,-13300,0.035,0.015,0.05,0.020000000000000004,-3741.981490907094
189,-13200,0.035,0.015,0.05,0.020000000000000004,-3744.1214886825483
189,-13100,0.035,0.015,0.05,0.020000000000000004,-3746.243215738186
189,-13000,0.035,0.015,0.05,0.020000000000000004,-3748.346814063764
189,-12900,0.035,0.015,0.05,0.020000000000000004,-3750.4324249733736
189,-12800,0.035,0.015,0.05,0.020000000000000004,-3752.5001890754847
189,-12700,0.035,0.015,0.05,0.020000000000000004,-3754.5502464176684
189,-12600,0.035,0.015,0.05,0.020000000000000004,-3756.582736851841
189,-12500,0.035,0.015,0.05,0.020000000000000004,-3758.5978006294513
189,-12400,0.035,0.015,0.05,0.020000000000000004,-3760.595579179407
189,-12300,0.035,0.015,0.05,0.020000000000000004,-3762.5762159498904
189,-12200,0.035,0.015,0.05,0.020000000000000004,-3764.539857120382
189,-12100,0.035,0.015,0.05,0.020000000000000004,-3766.486651930464
189,-12000,0.035,0.015,0.05,0.020000000000000004,-3768.4167523506726
189,-11900,0.035,0.015,0.05,0.020000000000000004,-3770.3303118625977
189,-11800,0.035,0.015,0.05,0.020000000000000004,-3772.2274832410903
189,-11700,0.035,0.015,0.05,0.020000000000000004,-3774.108415448473
189,-11600,0.035,0.015,0.05,0.020000000000000004,-3775.973250046137
189,-11500,0.035,0.015,0.05,0.020000000000000004,-3777.8221178603917
189,-11400,0.035,0.015,0.05,0.020000000000000004,-3779.6551369318713
189,-11300,0.035,0.015,0.05,0.020000000000000004,-3781.472412928075
189,-11200,0.035,0.015,0.05,0.020000000000000004,-3783.2740430909885
189,-11100,0.035,0.015,0.05,0.020000000000000004,-3785.060124328779
189,-11000,0.035,0.015,0.05,0.020000000000000004,-3786.830765204442
189,-10900,0.035,0.015,0.05,0.020000000000000004,-3788.586100390509
189,-10800,0.035,0.015,0.05,0.020000000000000004,-3790.3263048464505
189,-10700,0.035,0.015,0.05,0.020000000000000004,-3792.0516038629557
189,-10600,0.035,0.015,0.05,0.020000000000000004,-3793.762274606593
189,-10500,0.035,0.015,0.05,0.020000000000000004,-3795.4586352582287
189,-10400,0.035,0.015,0.05,0.020000000000000004,-3797.1410194619693
189,-10300,0.035,0.015,0.05,0.020000000000000004,-3798.8097364817027
189,-10200,0.035,0.015,0.05,0.020000000000000004,-3800.465020735916
189,-10100,0.035,0.015,0.05,0.020000000000000004,-3802.1069774914226
189,-10000,0.035,0.015,0.05,0.020000000000000004,-3803.7355335771817
189,-9900,0.035,0.015,0.05,0.020000000000000004,-3805.3504023194996
189,-9800,0.035,0.015,0.05,0.020000000000000004,-3806.9510701956847
189,-9700,0.035,0.015,0.05,0.020000000000000004,-3808.536809198996
189,-9600,0.035,0.015,0.05,0.020000000000000004,-3810.1067143638957
189,-9500,0.035,0.015,0.05,0.020000000000000004,-3811.6597613879144
189,-9400,0.035,0.015,0.05,0.020000000000000004,-3813.194875874421
189,-9300,0.035,0.015,0.05,0.020000000000000004,-3814.7110041687656
189,-9200,0.035,0.015,0.05,0.020000000000000004,-3816.207176313721
189,-9100,0.035,0.02,0.05500000000000001,0.015000000000000003,-3817.7302546717037
189,-9000,0.035,0.02,0.05500000000000001,0.015000000000000003,-3819.2376192438414
189,-8900,0.035,0.02,0.05500000000000001,0.015000000000000003,-3820.7243761716613
189,-8800,0.03,0.02,0.05,0.009999999999999998,-3822.2117574575545
189,-8700,0.03,0.02,0.05,0.009999999999999998,-3823.707804519957
189,-8600,0.03,0.02,0.05,0.009999999999999998,-3825.183041866285
189,-8500,0.03,0.02,0.05,0.009999999999999998,-3826.6368065845277
189,-8400,0.03,0.02,0.05,0.009999999999999998,-3828.0686037487962
189,-8300,0.03,0.02,0.05,0.009999999999999998,-3829.4780999903746
189,-8200,0.03,0.02,0.05,0.009999999999999998,-3830.865106580245
189,-8100,0.03,0.02,0.05,0.009999999999999998,-3832.229556789019
189,-8000,0.03,0.02,0.05,0.009999999999999998,-3833.5714816615805
189,-7900,0.03,0.02,0.05,0.009999999999999998,-3834.8909872074214
189,-7800,0.03,0.02,0.05,0.009999999999999998,-3836.1882347602827
189,-7700,0.03,0.02,0.05,0.009999999999999998,-3837.4634251879224
189,-7600,0.03,0.02,0.05,0.009999999999999998,-3838.716786875008
189,-7500,0.03,0.02,0.05,0.009999999999999998,-3839.9485669732153
189,-7400,0.03,0.02,0.05,0.009999999999999998,-3841.15902524963
189,-7300,0.03,0.02,0.05,0.009999999999999998,-3842.348429875232
189,-7200,0.03,0.02,0.05,0.009999999999999998,-3843.517054594871
189,-7100,0.03,0.02,0.05,0.009999999999999998,-3844.6651768472548
189,-7000,0.03,0.02,0.05,0.009999999999999998,-3845.7930765229653
189,-6900,0.03,0.02,0.05,0.009999999999999998,-3846.9010351447614
189,-6800,0.03,0.02,0.05,0.009999999999999998,-3847.989335325781
189,-6700,0.03,0.02,0.05,0.009999999999999998,-3849.058260410467
189,-6600,0.03,0.02,0.05,0.009999999999999998,-3850.1080942359954
189,-6500,0.03,0.02,0.05,0.009999999999999998,-3851.139120973577
189,-6400,0.03,0.02,0.05,0.009999999999999998,-3852.1516250227755
189,-6300,0.03,0.02,0.05,0.009999999999999998,-3853.1458909410717
189,-6200,0.03,0.02,0.05,0.009999999999999998,-3854.122203396645
189,-6100,0.03,0.02,0.05,0.009999999999999998,-3855.080847136202
189,-6000,0.03,0.02,0.05,0.009999999999999998,-3856.0221069622444
189,-5900,0.03,0.02,0.05,0.009999999999999998,-3856.946267716081
189,-5800,0.03,0.02,0.05,0.009999999999999998,-3857.8536142642956
189,-5700,0.03,0.02,0.05,0.009999999999999998,-3858.7444314880427
189,-5600,0.03,0.02,0.05,0.009999999999999998,-3859.6190042757216
189,-5500,0.03,0.02,0.05,0.009999999999999998,-3860.4776175212123
189,-5400,0.03,0.02,0.05,0.009999999999999998,-3861.320556130519
189,-5300,0.03,0.02,0.05,0.009999999999999998,-3862.1481050397674
189,-5200,0.03,0.02,0.05,0.009999999999999998,-3862.960549245522
189,-5100,0.03,0.02,0.05,0.009999999999999998,-3863.758173844035
189,-5000,0.03,0.02,0.05,0.009999999999999998,-3864.5412640690893
189,-4900,0.03,0.02,0.05,0.009999999999999998,-3865.3101053089126
189,-4800,0.03,0.02,0.05,0.009999999999999998,-3866.064983074311
189,-4700,0.03,0.02,0.05,0.009999999999999998,-3866.8061828864643
189,-4600,0.03,0.02,0.05,0.009999999999999998,-3867.5339900608365
189,-4500,0.03,0.02,0.05,0.009999999999999998,-3868.2486893898745
189,-4400,0.03,0.02,0.05,0.009999999999999998,-3868.950564776747
189,-4300,0.03,0.02,0.05,0.009999999999999998,-3869.6398989434992
189,-4200,0.03,0.02,0.05,0.009999999999999998,-3870.316973416251
189,-4100,0.03,0.02,0.05,0.009999999999999998,-3870.982069048268
189,-4000,0.03,0.02,0.05,0.009999999999999998,-3871.635467334451
189,-3900,0.03,0.02,0.05,0.009999999999999998,-3872.2774526453454
189,-3800,0.03,0.02,0.05,0.009999999999999998,-3872.9083152219255
189,-3700,0.03,0.02,0.05,0.009999999999999998,-3873.528354315077
189,-3600,0.03,0.02,0.05,0.009999999999999998,-3874.137880276556
189,-3500,0.03,0.02,0.05,0.009999999999999998,-3874.737213837638
189,-3400,0.03,0.02,0.05,0.009999999999999998,-3875.32668043919
189,-3300,0.03,0.02,0.05,0.009999999999999998,-3875.9065975185176
189,-3200,0.03,0.02,0.05,0.009999999999999998,-3876.4772532818806
189,-3100,0.03,0.02,0.05,0.009999999999999998,-3877.038876737063
189,-3000,0.03,0.02,0.05,0.009999999999999998,-3877.5916004816927
189,-2900,0.03,0.02,0.05,0.009999999999999998,-3878.1354196038988
189,-2800,0.03,0.02,0.05,0.009999999999999998,-3878.670151593763
189,-2700,0.03,0.02,0.05,0.009999999999999998,-3879.195402931171
189,-2600,0.03,0.02,0.05,0.009999999999999998,-3879.7105477019672
189,-2500,0.03,0.02,0.05,0.009999999999999998,-3880.214722156887
189,-2400,0.03,0.025,0.055,0.0049999999999999975,-3880.7176036002984
189,-2300,0.03,0.025,0.055,0.0049999999999999975,-3881.228730611328
189,-2200,0.03,0.025,0.055,0.0049999999999999975,-3881.7286340368023
189,-2100,0.03,0.025,0.055,0.0049999999999999975,-3882.216066608601
189,-2000,0.025,0.025,0.05,0.0,-3882.7157226952527
189,-1900,0.025,0.025,0.05,0.0,-3883.2079842064813
189,-1800,0.025,0.025,0.05,0.0,-3883.686860299317
189,-1700,0.025,0.025,0.05,0.0,-3884.150905125523
189,-1600,0.025,0.025,0.05,0.0,-3884.5985713416694
189,-1500,0.025,0.025,0.05,0.0,-3885.028260627668
189,-1400,0.025,0.025,0.05,0.0,-3885.438370514561
189,-1300,0.025,0.025,0.05,0.0,-3885.8273340605256
189,-1200,0.025,0.025,0.05,0.0,-3886.193650668822
189,-1100,0.025,0.025,0.05,0.0,-3886.535907968674
189,-1000,0.025,0.025,0.05,0.0,-3886.852795875627
189,-900,0.025,0.025,0.05,0.0,-3887.1431145888014
189,-800,0.025,0.025,0.05,0.0,-3887.4057784113484
189,-700,0.025,0.025,0.05,0.0,-3887.6398170471207
189,-600,0.025,0.025,0.05,0.0,-3887.8443756126076
189,-500,0.025,0.025,0.05,0.0,-3888.0187141640395
189,-400,0.025,0.025,0.05,0.0,-3888.162207172999
189,-300,0.025,0.025,0.05,0.0,-3888.2743431292433
189,-200,0.025,0.025,0.05,0.0,-3888.3547243025905
189,-100,0.025,0.025,0.05,0.0,-3888.403066629786
189,0,0.025,0.025,0.05,0.0,-3888.4191996761415
189,100,0.025,0.025,0.05,0.0,-3888.4030666297867
189,200,0.025,0.025,0.05,0.0,-3888.35472430259
189,300,0.025,0.025,0.05,0.0,-3888.274343129245
189,400,0.025,0.025,0.05,0.0,-3888.1622071729994
189,500,0.025,0.025,0.05,0.0,-3888.01871416404
189,600,0.025,0.025,0.05,0.0,-3887.8443756126067
189,700,0.025,0.025,0.05,0.0,-3887.6398170471225
189,800,0.025,0.025,0.05,0.0,-3887.40577841135
189,900,0.025,0.025,0.05,0.0,-3887.1431145888
189,1000,0.025,0.025,0.05,0.0,-3886.8527958756285
189,1100,0.025,0.025,0.05,0.0,-3886.535907968675
189,1200,0.025,0.025,0.05,0.0,-3886.1936506688253
189,1300,0.025,0.025,0.05,0.0,-3885.8273340605283
189,1400,0.025,0.025,0.05,0.0,-3885.4383705145638
189,1500,0.025,0.025,0.05,0.0,-3885.0282606276696
189,1600,0.025,0.025,0.05,0.0,-3884.5985713416712
189,1700,0.025,0.025,0.05,0.0,-3884.150905125522
189,1800,0.025,0.025,0.05,0.0,-3883.6868602993172
189,1900,0.025,0.025,0.05,0.0,-3883.2079842064845
189,2000,0.025,0.025,0.05,0.0,-3882.715722695254
189,2100,0.025,0.03,0.055,-0.0049999999999999975,-3882.216066608602
189,2200,0.025,0.03,0.055,-0.0049999999999999975,-3881.7286340368073
189,2300,0.025,0.03,0.055,-0.0049999999999999975,-3881.22873061133
189,2400,0.025,0.03,0.055,-0.0049999999999999975,-3880.7176036003025
189,2500,0.02,0.03,0.05,-0.009999999999999998,-3880.2147221568907
189,2600,0.02,0.03,0.05,-0.009999999999999998,-3879.710547701971
189,2700,0.02,0.03,0.05,-0.009999999999999998,-3879.195402931175
189,2800,0.02,0.03,0.05,-0.009999999999999998,-3878.670151593768
189,2900,0.02,0.03,0.05,-0.009999999999999998,-3878.1354196039038
189,3000,0.02,0.03,0.05,-0.009999999999999998,-3877.591600481698
189,3100,0.02,0.03,0.05,-0.009999999999999998,-3877.0388767370705
189,3200,0.02,0.03,0.05,-0.009999999999999998,-3876.4772532818884
189,3300,0.02,0.03,0.05,-0.009999999999999998,-3875.9065975185244
189,3400,0.02,0.03,0.05,-0.009999999999999998,-3875.326680439198
189,3500,0.02,0.03,0.05,-0.009999999999999998,-3874.7372138376463
189,3600,0.02,0.03,0.05,-0.009999999999999998,-3874.1378802765635
189,3700,0.02,0.03,0.05,-0.009999999999999998,-3873.528354315085
189,3800,0.02,0.03,0.05,-0.009999999999999998,-3872.908315221934
189,3900,0.02,0.03,0.05,-0.009999999999999998,-3872.277452645352
189,4000,0.02,0.03,0.05,-0.009999999999999998,-3871.635467334458
189,4100,0.02,0.03,0.05,-0.009999999999999998,-3870.9820690482743
189,4200,0.02,0.03,0.05,-0.009999999999999998,-3870.316973416259
189,4300,0.02,0.03,0.05,-0.009999999999999998,-3869.639898943507
189,4400,0.02,0.03,0.05,-0.009999999999999998,-3868.950564776757
189,4500,0.02,0.03,0.05,-0.009999999999999998,-3868.248689389885
189,4600,0.02,0.03,0.05,-0.009999999999999998,-3867.5339900608437
189,4700,0.02,0.03,0.05,-0.009999999999999998,-3866.8061828864707
189,4800,0.02,0.03,0.05,-0.009999999999999998,-3866.0649830743178
189,4900,0.02,0.03,0.05,-0.009999999999999998,-3865.3101053089213
189,5000,0.02,0.03,0.05,-0.009999999999999998,-3864.5412640690975
189,5100,0.02,0.03,0.05,-0.009999999999999998,-3863.758173844045
189,5200,0.02,0.03,0.05,-0.009999999999999998,-3862.96054924553
189,5300,0.02,0.03,0.05,-0.009999999999999998,-3862.148105039776
189,5400,0.02,0.03,0.05,-0.009999999999999998,-3861.3205561305263
189,5500,0.02,0.03,0.05,-0.009999999999999998,-3860.47761752122
189,5600,0.02,0.03,0.05,-0.009999999999999998,-3859.6190042757316
189,5700,0.02,0.03,0.05,-0.009999999999999998,-3858.744431488052
189,5800,0.02,0.03,0.05,-0.009999999999999998,-3857.853614264309
189,5900,0.02,0.03,0.05,-0.009999999999999998,-3856.9462677160896
189,6000,0.02,0.03,0.05,-0.009999999999999998,-3856.022106962255
189,6100,0.02,0.03,0.05,-0.009999999999999998,-3855.080847136211
189,6200,0.02,0.03,0.05,-0.009999999999999998,-3854.122203396657
189,6300,0.02,0.03,0.05,-0.009999999999999998,-3853.145890941081
189,6400,0.02,0.03,0.05,-0.009999999999999998,-3852.151625022785
189,6500,0.02,0.03,0.05,-0.009999999999999998,-3851.1391209735866
189,6600,0.02,0.03,0.05,-0.009999999999999998,-3850.108094236006
189,6700,0.02,0.03,0.05,-0.009999999999999998,-3849.0582604104798
189,6800,0.02,0.03,0.05,-0.009999999999999998,-3847.9893353257944
189,6900,0.02,0.03,0.05,-0.009999999999999998,-3846.901035144772
189,7000,0.02,0.03,0.05,-0.009999999999999998,-3845.793076522976
189,7100,0.02,0.03,0.05,-0.009999999999999998,-3844.665176847266
189,7200,0.02,0.03,0.05,-0.009999999999999998,-3843.5170545948804
189,7300,0.02,0.03,0.05,-0.009999999999999998,-3842.348429875244
189,7400,0.02,0.03,0.05,-0.009999999999999998,-3841.1590252496426
189,7500,0.02,0.03,0.05,-0.009999999999999998,-3839.9485669732276
189,7600,0.02,0.03,0.05,-0.009999999999999998,-3838.716786875021
189,7700,0.02,0.03,0.05,-0.009999999999999998,-3837.4634251879356
189,7800,0.02,0.03,0.05,-0.009999999999999998,-3836.1882347602946
189,7900,0.02,0.03,0.05,-0.009999999999999998,-3834.8909872074355
189,8000,0.02,0.03,0.05,-0.009999999999999998,-3833.5714816615923
189,8100,0.02,0.03,0.05,-0.009999999999999998,-3832.2295567890337
189,8200,0.02,0.03,0.05,-0.009999999999999998,-3830.865106580259
189,8300,0.02,0.03,0.05,-0.009999999999999998,-3829.4780999903887
189,8400,0.02,0.03,0.05,-0.009999999999999998,-3828.0686037488113
189,8500,0.02,0.03,0.05,-0.009999999999999998,-3826.636806584543
189,8600,0.02,0.03,0.05,-0.009999999999999998,-3825.1830418663
189,8700,0.02,0.03,0.05,-0.009999999999999998,-3823.707804519969
189,8800,0.02,0.03,0.05,-0.009999999999999998,-3822.21175745757
189,8900,0.02,0.035,0.05500000000000001,-0.015000000000000003,-3820.724376171674
189,9000,0.02,0.035,0.05500000000000001,-0.015000000000000003,-3819.2376192438546
189,9100,0.02,0.035,0.05500000000000001,-0.015000000000000003,-3817.730254671717
189,9200,0.015,0.035,0.05,-0.020000000000000004,-3816.2071763137346
189,9300,0.015,0.035,0.05,-0.020000000000000004,-3814.711004168777
189,9400,0.015,0.035,0.05,-0.020000000000000004,-3813.1948758744334
189,9500,0.015,0.035,0.05,-0.020000000000000004,-3811.659761387929
189,9600,0.015,0.035,0.05,-0.020000000000000004,-3810.1067143639093
189,9700,0.015,0.035,0.05,-0.020000000000000004,-3808.536809199007
189,9800,0.015,0.035,0.05,-0.020000000000000004,-3806.951070195697
189,9900,0.015,0.035,0.05,-0.020000000000000004,-3805.350402319511
189,10000,0.015,0.035,0.05,-0.020000000000000004,-3803.735533577195
189,10100,0.015,0.035,0.05,-0.020000000000000004,-3802.1069774914336
189,10200,0.015,0.035,0.05,-0.020000000000000004,-3800.46502073593
189,10300,0.015,0.035,0.05,-0.020000000000000004,-3798.8097364817163
189,10400,0.015,0.035,0.05,-0.020000000000000004,-3797.1410194619825
189,10500,0.015,0.035,0.05,-0.020000000000000004,-3795.458635258244
189,10600,0.015,0.035,0.05,-0.020000000000000004,-3793.7622746066086
189,10700,0.015,0.035,0.05,-0.020000000000000004,-3792.05160386297
189,10800,0.015,0.035,0.05,-0.020000000000000004,-3790.326304846464
189,10900,0.015,0.035,0.05,-0.020000000000000004,-3788.5861003905225
189,11000,0.015,0.035,0.05,-0.020000000000000004,-3786.830765204455
189,11100,0.015,0.035,0.05,-0.020000000000000004,-3785.0601243287906
189,11200,0.015,0.035,0.05,-0.020000000000000004,-3783.274043091003
189,11300,0.015,0.035,0.05,-0.020000000000000004,-3781.4724129280885
189,11400,0.015,0.035,0.05,-0.020000000000000004,-3779.6551369318836
189,11500,0.015,0.035,0.05,-0.020000000000000004,-3777.8221178604063
189,11600,0.015,0.035,0.05,-0.020000000000000004,-3775.973250046151
189,11700,0.015,0.035,0.05,-0.020000000000000004,-3774.108415448485
189,11800,0.015,0.035,0.05,-0.020000000000000004,-3772.227483241104
189,11900,0.015,0.035,0.05,-0.020000000000000004,-3770.3303118626113
189,12000,0.015,0.035,0.05,-0.020000000000000004,-3768.416752350686
189,12100,0.015,0.035,0.05,-0.020000000000000004,-3766.486651930478
189,12200,0.015,0.035,0.05,-0.020000000000000004,-3764.539857120394
189,12300,0.015,0.035,0.05,-0.020000000000000004,-3762.5762159499027
189,12400,0.015,0.035,0.05,-0.020000000000000004,-3760.59557917942
189,12500,0.015,0.035,0.05,-0.020000000000000004,-3758.597800629465
189,12600,0.015,0.035,0.05,-0.020000000000000004,-3756.5827368518553
189,12700,0.015,0.035,0.05,-0.020000000000000004,-3754.550246417682
189,12800,0.015,0.035,0.05,-0.020000000000000004,-3752.5001890754993
189,12900,0.015,0.035,0.05,-0.020000000000000004,-3750.4324249733863
189,13000,0.015,0.035,0.05,-0.020000000000000004,-3748.3468140637788
189,13100,0.015,0.035,0.05,-0.020000000000000004,-3746.2432157381973
189,13200,0.015,0.035,0.05,-0.020000000000000004,-3744.121488682563
189,13300,0.015,0.035,0.05,-0.020000000000000004,-3741.9814909071083
189,13400,0.015,0.035,0.05,-0.020000000000000004,-3739.8230798887544
189,13500,0.015,0.035,0.05,-0.020000000000000004,-3737.6461127638845
189,13600,0.015,0.035,0.05,-0.020000000000000004,-3735.4504465209006
189,13700,0.015,0.035,0.05,-0.020000000000000004,-3733.235938159103
189,13800,0.015,0.035,0.05,-0.020000000000000004,-3731.0024447987657
189,13900,0.015,0.035,0.05,-0.020000000000000004,-3728.7498237442187
189,14000,0.015,0.035,0.05,-0.020000000000000004,-3726.4779325167433
189,14100,0.015,0.035,0.05,-0.020000000000000004,-3724.186628889222
189,14200,0.015,0.035,0.05,-0.020000000000000004,-3721.875770974382
189,14300,0.015,0.035,0.05,-0.020000000000000004,-3719.5452174510265
189,14400,0.015,0.035,0.05,-0.020000000000000004,-3717.1948280677943
189,14500,0.015,0.035,0.05,-0.020000000000000004,-3714.824464652454
189,14600,0.015,0.035,0.05,-0.020000000000000004,-3712.4339929830567
189,14700,0.015,0.035,0.05,-0.020000000000000004,-3710.0232860400915
189,14800,0.015,0.035,0.05,-0.020000000000000004,-3707.5922293267827
189,14900,0.015,0.035,0.05,-0.020000000000000004,-3705.140729055269
189,15000,0.015,0.035,0.05,-0.020000000000000004,-3702.6687239505136
189,15100,0.015,0.035,0.05,-0.020000000000000004,-3700.17620110228
189,15200,0.015,0.04,0.055,-0.025,-3697.683000920925
189,15300,0.015,0.04,0.055,-0.025,-3695.200702295209
189,15400,0.015,0.04,0.055,-0.025,-3692.6977956636233
189,15500,0.015,0.04,0.055,-0.025,-3690.174346878087
189,15600,0.01,0.04,0.05,-0.03,-3687.676121380055
189,15700,0.01,0.04,0.05,-0.03,-3685.163049938395
189,15800,0.01,0.04,0.05,-0.03,-3682.629643558186
189,15900,0.01,0.04,0.05,-0.03,-3680.076165127259
189,16000,0.01,0.04,0.05,-0.03,-3677.503011166242
189,16100,0.01,0.04,0.05,-0.03,-3674.9107194036387
189,16200,0.01,0.04,0.05,-0.03,-3672.2999612102685
189,16300,0.01,0.04,0.05,-0.03,-3669.671515644516
189,16400,0.01,0.04,0.05,-0.03,-3667.0262248130716
189,16500,0.01,0.04,0.05,-0.03,-3664.364933970676
189,16600,0.01,0.04,0.05,-0.03,-3661.6884234211443
189,16700,0.01,0.04,0.05,-0.03,-3658.997341878996
189,16800,0.01,0.04,0.05,-0.03,-3656.292151711772
189,16900,0.01,0.04,0.05,-0.03,-3653.57309504414
189,17000,0.01,0.04,0.05,-0.03,-3650.8401862761493
189,17100,0.01,0.04,0.05,-0.03,-3648.093231901317
189,17200,0.01,0.04,0.05,-0.03,-3645.3318736924016
189,17300,0.01,0.04,0.05,-0.03,-3642.5556474613104
189,17400,0.01,0.04,0.05,-0.03,-3639.764047508097
189,17500,0.01,0.04,0.05,-0.03,-3636.9565868659506
189,17600,0.01,0.04,0.05,-0.03,-3634.132845299839
189,17700,0.01,0.04,0.05,-0.03,-3631.2925000919686
189,17800,0.01,0.04,0.05,-0.03,-3628.435338131021
189,17900,0.01,0.04,0.05,-0.03,-3625.5612509569937
189,18000,0.01,0.04,0.05,-0.03,-3622.6702166731525
189,18100,0.01,0.04,0.05,-0.03,-3619.7622737981123
189,18200,0.01,0.04,0.05,-0.03,-3616.837492245101
189,18300,0.01,0.04,0.05,-0.03,-3613.8959459199314
189,18400,0.01,0.04,0.05,-0.03,-3610.937690240346
189,18500,0.01,0.04,0.05,-0.03,-3607.962746505856
189,18600,0.01,0.04,0.05,-0.03,-3604.9710937340856
189,18700,0.01,0.04,0.05,-0.03,-3601.9626674890947
189,18800,0.01,0.04,0.05,-0.03,-3598.9373644435923
189,18900,0.01,0.04,0.05,-0.03,-3595.895050962192
189,19000,0.01,0.04,0.05,-0.03,-3592.835573847913
189,19100,0.01,0.04,0.05,-0.03,-3589.7587715156487
189,19200,0.01,0.04,0.05,-0.03,-3586.6644841975863
189,19300,0.01,0.04,0.05,-0.03,-3583.5525623177155
189,19400,0.01,0.04,0.05,-0.03,-3580.422872920156
189,19500,0.01,0.04,0.05,-0.03,-3577.2753051264394
189,19600,0.01,0.04,0.05,-0.03,-3574.109777321512
189,19700,0.01,0.04,0.05,-0.03,-3570.9262516268313
189,19800,0.01,0.04,0.05,-0.03,-3567.7247658726674
189,19900,0.01,0.04,0.05,-0.03,-3564.5055003018833
189,20000,0.01,0.04,0.05,-0.03,-3561.2689055250967
251,-20000,0.025,0.025,0.05,0.0,-33.91071428571428
251,-19900,0.025,0.025,0.05,0.0,-34.195714285714274
251,-19800,0.025,0.025,0.05,0.0,-34.47928571428572
251,-19700,0.025,0.025,0.05,0.0,-34.761428571428574
251,-19600,0.025,0.025,0.05,0.0,-35.04214285714285
251,-19500,0.025,0.025,0.05,0.0,-35.321428571428584
251,-19400,0.025,0.025,0.05,0.0,-35.59928571428571
251,-19300,0.025,0.025,0.05,0.0,-35.875714285714274
251,-19200,0.025,0.025,0.05,0.0,-36.150714285714294
251,-19100,0.025,0.025,0.05,0.0,-36.4242857142857
251,-19000,0.025,0.025,0.05,0.0,-36.69642857142857
251,-18900,0.025,0.025,0.05,0.0,-36.96714285714286
251,-18800,0.025,0.025,0.05,0.0,-37.23642857142856
251,-18700,0.025,0.025,0.05,0.0,-37.50428571428571
251,-18600,0.025,0.025,0.05,0.0,-37.77071428571429
251,-18500,0.025,0.025,0.05,0.0,-38.03571428571429
251,-18400,0.025,0.025,0.05,0.0,-38.2992857142857
251,-18300,0.025,0.025,0.05,0.0,-38.56142857142858
251,-18200,0.025,0.025,0.05,0.0,-38.82214285714285
251,-18100,0.025,0.025,0.05,0.0,-39.081428571428575
